,dataset,scaling,method,k1,k2,ObjVal_Train,ObjVal_Test,Time_Elapsed,N_Iter
263,0,True,kernelsearch_CCA_with,10,10,0.864604655948333,0.854645743051431,917.325847387314,-1
264,0,True,kernelsearch_CCA_with,10,10,0.854315775332203,0.844298222427307,917.740401029587,-1
265,0,True,combined_CCA,10,10,0.907331011549286,0.920475236076673,132.164971828461,-1
266,0,True,combined_CCA,10,10,0.907450169799958,0.919669036938947,163.985265016556,-1
267,0,True,combined_CCA,10,10,0.924577279599217,0.863327491346471,232.480414867401,-1
268,0,True,combined_CCA,10,10,0.913636473367585,0.905660238364421,152.661973237991,-1
269,0,True,combined_CCA,10,10,0.91621742194339,0.88507459167283,312.708454370499,-1
270,1,False,greedy_CCA,2,2,0.9822261442522565,0.9844506242924144,0.04081439971923828,-1
271,1,False,greedy_CCA,2,2,0.9833708938041797,0.9803844188501787,0.0399322509765625,-1
272,1,False,greedy_CCA,2,2,0.9823519602745769,0.9830054177105917,0.03979754447937012,-1
273,1,False,greedy_CCA,2,2,0.9828330074931321,0.9800499676399175,0.039420127868652344,-1
274,1,False,CCA_without,2,2,0.9556161734373996,0.9562501763743025,15.57914400100708,-1
275,1,False,CCA_without,2,2,0.9326830270296151,0.9217044434460463,79.14864444732666,-1
276,1,False,CCA_without,2,2,0.9224149600192522,0.9232009786194899,19.027836322784424,-1
