,dataset,method,k1,k2,ObjVal_Train,ObjVal_Test,Time_Elapsed,N_Iter
272,9,greedy_CCA,3,3,0.9999999999993814,1.0,0.3325040340423584,-1
273,9,greedy_CCA,3,3,0.999999999999404,1.0,0.3322212696075439,-1
274,9,CCA_without,3,3,0.9999897713920106,0.9999916350956708,1000.0327064990996,-1
275,9,CCA_without,3,3,0.9999999999993884,1.0,1000.031347990036,-1
276,9,CCA_without,3,3,0.9888583700924246,0.9931371195795716,1000.059291601181,-1
277,9,CCA_without,3,3,0.944752198928818,0.9468841708611028,1000.0306558609008,-1
278,9,CCA_without,3,3,0.9998931072238958,0.9999981371418348,1000.0693867206572,-1
279,9,CCA_with,3,3,0.9999999486333196,0.9999999991694626,100.19321870803832,1
280,9,CCA_with,3,3,1.000000123125122,0.999999999931773,100.1089813709259,1
281,9,CCA_with,3,3,1.0003433910407704,0.9996960952378248,100.82018494606018,5
282,9,CCA_with,3,3,0.9999999999993814,1.0,100.13135600090028,1
283,9,CCA_with,3,3,1.0001553466133084,0.9998652077964878,100.18233323097228,1
284,9,multistart_CCA,3,3,1.000234739145459,0.9992320988999818,54.54388189315796,-1
285,9,multistart_CCA,3,3,0.6481288661650292,0.1619825020861652,93.09997415542604,-1
286,9,multistart_CCA,3,3,0.6846281489097589,0.3669010973461357,78.16241335868835,-1
287,9,multistart_CCA,3,3,1.000174508733547,0.9999271753511606,89.99210238456726,-1
288,9,multistart_CCA,3,3,1.0007071479572225,0.9999322622429098,85.24552416801453,-1
289,9,benders_CCA_without,3,3,0.9999999999994128,1.0000000000000002,116.80682492256165,17
290,9,benders_CCA_without,3,3,0.5037758423937627,0.3094087614693464,1012.8089852333068,196
291,9,benders_CCA_without,3,3,0.9761731033943526,0.972323072934207,1002.441328048706,174
292,9,benders_CCA_without,3,3,0.9998512744633496,0.999889748006386,98.52531814575195,23
293,9,benders_CCA_without,3,3,0.9993488533961382,0.999309040187723,11.759799242019652,10
294,9,benders_CCA_with,3,3,1.000144462991042,0.9997958963300868,100.47740578651428,1
295,9,benders_CCA_with,3,3,0.9999999999993884,1.0,100.42595744132996,1
296,9,benders_CCA_with,3,3,0.9897339794980156,0.9890711636334348,1017.751390695572,274
297,9,benders_CCA_with,3,3,0.9999999999993814,1.0,100.8044295310974,1
298,9,benders_CCA_with,3,3,0.9998931072238958,0.9999981371418348,1028.4161040782928,91
299,9,kernelsearch_CCA_without,3,3,0.9999223215318168,0.9998349870244424,766.1827025413513,-1
300,9,kernelsearch_CCA_without,3,3,0.9999999999993882,1.0000000000000002,682.6460464000702,-1
301,9,kernelsearch_CCA_without,3,3,0.9999999999994243,1.0000000000000002,694.004067659378,-1
302,9,kernelsearch_CCA_without,3,3,0.9999999999993814,1.0,861.5281653404236,-1
303,9,kernelsearch_CCA_without,3,3,0.999999999999404,1.0,769.2820363044739,-1
304,9,kernelsearch_CCA_with,3,3,0.9999223215318168,0.9998349870244424,765.9563193321228,-1
305,9,kernelsearch_CCA_with,3,3,0.9999999999993882,1.0000000000000002,682.0147070884705,-1
306,9,kernelsearch_CCA_with,3,3,0.9999999999994243,1.0000000000000002,694.0242118835449,-1
